id,level,projected_hour,x,y,value,category,area,element,reference_year,reference_month,reference_day,reference_hour,reference_minute,ville
10799,0-SFC,0.5,1612,285,4.082,ndfd,conus,wspd,2017,6,24,12,30,Orlando
10800,0-SFC,0.5,1612,285,72.95,ndfd,conus,temp,2017,6,3,7,30,Orlando
10801,0-SFC,0.5,1612,285,6.998,ndfd,conus,wspd,2017,6,10,15,30,Orlando
10802,0-SFC,0.5,1612,285,79.97,ndfd,conus,temp,2017,6,26,12,30,Orlando
10803,0-SFC,0.5,1612,285,5.054,ndfd,conus,wspd,2017,6,12,16,30,Orlando
10804,0-SFC,0.5,1612,285,83.03,ndfd,conus,temp,2017,6,1,21,30,Orlando
10805,0-SFC,0.5,1612,285,2.916,ndfd,conus,wspd,2017,6,4,13,30,Orlando
10806,0-SFC,0.5,1612,285,8.942,ndfd,conus,wspd,2017,6,22,18,30,Orlando
10807,0-SFC,0.5,1612,285,5.054,ndfd,conus,wspd,2017,6,26,21,30,Orlando
10808,0-SFC,0.5,1612,285,74.03,ndfd,conus,temp,2017,6,16,4,30,Orlando
10809,0-SFC,0.5,1612,285,76.91,ndfd,conus,temp,2017,6,27,7,30,Orlando
10810,0-SFC,0.5,1612,285,1.944,ndfd,conus,wspd,2017,6,14,6,30,Orlando
10811,0-SFC,0.5,1612,285,5.054,ndfd,conus,wspd,2017,6,3,19,30,Orlando
10812,0-SFC,0.5,1612,285,74.93,ndfd,conus,temp,2017,6,1,9,30,Orlando
10813,0-SFC,0.5,1612,285,90.05,ndfd,conus,temp,2017,6,27,17,30,Orlando
10814,0-SFC,0.5,1612,285,8.942,ndfd,conus,wspd,2017,6,29,19,30,Orlando
10815,0-SFC,0.5,1612,285,72.95,ndfd,conus,temp,2017,6,2,7,30,Orlando
10816,0-SFC,0.5,1612,285,1.944,ndfd,conus,wspd,2017,6,26,8,30,Orlando
10817,0-SFC,0.5,1612,285,77.99,ndfd,conus,temp,2017,6,12,19,30,Orlando
10818,0-SFC,0.5,1612,285,1.944,ndfd,conus,wspd,2017,6,14,11,30,Orlando
10819,0-SFC,0.5,1612,285,76.91,ndfd,conus,temp,2017,6,7,20,30,Orlando
10820,0-SFC,0.5,1612,285,74.93,ndfd,conus,temp,2017,6,2,23,30,Orlando
10821,0-SFC,0.5,1612,285,1.944,ndfd,conus,wspd,2017,6,4,9,30,Orlando
10822,0-SFC,0.5,1612,285,77.99,ndfd,conus,temp,2017,6,24,10,30,Orlando
10823,0-SFC,0.5,1612,285,79.97,ndfd,conus,temp,2017,6,6,15,30,Orlando
10824,0-SFC,0.5,1612,285,6.026,ndfd,conus,wspd,2017,6,23,2,30,Orlando
10825,0-SFC,0.5,1612,285,5.054,ndfd,conus,wspd,2017,6,30,0,30,Orlando
10826,0-SFC,0.5,1612,285,9.914,ndfd,conus,wspd,2017,6,28,20,30,Orlando
10827,0-SFC,0.5,1612,285,2.916,ndfd,conus,wspd,2017,6,3,16,30,Orlando
10828,0-SFC,0.5,1612,285,0.0,ndfd,conus,qpf,2017,6,21,5,30,Orlando
10829,0-SFC,0.5,1612,285,2.916,ndfd,conus,wspd,2017,6,30,7,30,Orlando
10830,0-SFC,0.5,1612,285,0.01,ndfd,conus,qpf,2017,6,10,17,30,Orlando
